time,ia,ib,ic,Tlevel,PClimit,action
0,15.099109605415425,9.099063197904753,9.177872540231416,1.0,5,A12
1,15.086507723674297,3.6099640500243657,3.613751035702897,1.0,3,A12
2,19.191905375367345,7.077387835199729,7.215904278708427,1.0,5,A12
3,6.847277490966251,2.4743146393674302,2.6154459323300405,1.0,4,A12
4,0.8968160963041227,14.522082547633659,14.501174771505221,1.0,1,A12
5,13.99495017623386,5.356725577900962,5.190479698554061,1.0,3,A12
6,3.562388677447197,19.262470270721156,19.427863768821556,0.8723083735592843,1,A12
7,13.668464392433952,14.989728956172105,15.011464704981195,0.6632572825225771,3,A12
8,10.360008956098758,3.2905091664709096,2.892845905448236,0.5333719515590004,4,A12
9,13.680003175760602,16.093053655998485,16.082853011389172,0.9175701805233121,3,A12
10,2.814908906381538,18.566978682015193,19.16997662079941,1.0,5,A12
11,3.14732780978344,8.81883592553297,8.744571934645938,1.0,1,A12
12,3.3009693166060305,8.427865846294647,8.374007625014976,0.9532755294640284,2,A12
13,1.6649182253941142,15.222251090847173,15.111097822043828,1.0,5,A12
14,0.26510976925368585,3.4864029331626396,3.1030479335011907,1.0,4,A12
15,4.437606789952557,12.106190273060312,12.153345174090457,1.0,5,A12
16,2.9964364467541826,5.947988272104061,5.763148894217672,0.8286542578627933,1,A12
17,10.904620236517017,13.898638291593194,13.882565536563714,1.0,4,A12
18,11.92923537187514,2.1459019674545448,20.0,0.3541442120548941,2,A15
19,0.36274995958466905,10.115418814314925,20.0,0.0050223858361342355,3,A15
20,17.984625549028816,6.673319199543517,1.8533823217046597,0.13522253144532315,5,A15
21,2.5040558240590016,2.3903161063043763,6.62146831593033,1.0,5,A8
22,8.72815029359074,10.51020317326758,1.1929997167837825,0.6413916694405545,4,A15
23,0.760209037026427,4.744576676036438,11.781088745906398,0.24652302441104135,3,A15
24,12.31819383201807,9.978626307733862,10.07079654103963,1.0,2,A12
25,7.398087425344,8.132827319705147,6.718278510637887,0.8814842730145849,5,A5
26,13.098572270737185,5.525929924939231,5.8263017770947645,1.0,2,A12
27,13.264637279160445,9.708838954527916,9.619396270837736,1.0,5,A12
28,9.792751342184937,9.773175539533208,7.474044913749611,1.0,4,A7
29,16.41997831119807,12.432424461541489,16.13028611114624,1.0,5,A14
30,12.489315848212206,12.14227339520441,11.714801573439136,0.7346873020811338,1,A3
