time,x,y,action
0.0,1.1090096266778484,1.3471851964169224,A7
5.0,1.3921879968998896,1.4401487939609101,A7
10.0,1.178059013903595,1.0505287428757053,A7
10.01,-1.689811650951227,-1.1705477156694375,A3
17.5,0.7387797792863262,0.7220657720682153,A3
25.0,1.972722307332491,1.4679526663918598,A3
25.01,2.0,2.0,A4
55.5,2.0,1.8174534255220833,A4
86.0,1.5002733678564861,1.1396691958163787,A4
86.01,1.0161416111887478,1.1376164110203528,A13
88.0,1.7273435658776215,1.8347069839928607,A13
90.0,2.0,1.8647822813328008,A13
90.01,0.8006401295527383,1.893513925902643,A6
90.5,-0.3468197246546927,0.9830351596257376,A6
91.0,-1.5677152797726568,-2.0,A6
91.01,1.4590065827228798,1.0068984749988859,A1
92.0,1.8337324631430434,1.2503280399941517,A1
93.0,1.8959273885174632,1.3889675459223443,A1
93.01,1.2742067174898062,2.0,A11
93.5,1.250012238334446,1.01527536860765,A11
94.0,1.0435217548043996,1.0710744625529411,A11
94.01,1.6455567265586268,1.4577191298617207,A16
94.5,-1.5996098801491097,1.6747033354099201,A16
95.0,-2.0,1.7418551810882563,A16
95.01,1.4823616987898451,-0.44436040876103444,A15
95.5,1.7477751337181973,1.6758062459378023,A15
96.0,2.0,-0.8605411180485238,A15
96.01,0.9088381999053599,1.2596858530617934,A16
96.5,0.21033821466794933,1.7544901172207281,A16
97.0,-0.013485497752088044,2.0,A16
97.01,2.0,2.0,A4
97.5,2.0,1.473000992626081,A4
98.0,1.2686262564786368,1.2246730652744302,A4
98.01,-2.0,-2.0,A2
98.5,-1.5837139455235483,-2.0,A2
99.0,-1.322131861978233,-1.7363489452073952,A2
99.01,0.3228735653859167,0.36124860967906347,A6
99.5,-0.9502667260037301,-0.30168991493204267,A6
100.0,-1.1783528282586753,-1.3835989973462532,A6
