time,x,y,action
0.0,1.1537752582042684,-2.0,A15
29.5,2.0,0.22081664796346834,A15
59.0,2.0,-0.5406256420115065,A15
59.01,2.0,1.0021834379078742,A16
74.0,1.3962243903509546,1.0336440892818952,A16
89.0,-0.8196786945038013,1.046120507558564,A16
89.01,2.0,2.0,A4
92.5,1.15179304520042,1.8242013980990994,A4
96.0,1.0787341071959866,1.1658236449644555,A4
96.01,-2.0,-2.0,A2
96.5,-2.0,-2.0,A2
97.0,-1.0137951441391306,-1.2183642477998289,A2
97.01,1.4811296086646197,1.3075158180942061,A6
97.5,-0.22994473261754972,-0.24104229617570083,A6
98.0,-1.7648972756093149,-1.9010343084282773,A6
98.01,2.0,2.0,A11
98.5,1.0735261756278887,1.3009568328968404,A11
99.0,1.5869391386076726,1.4159311330603361,A11
99.01,1.4943026065063574,1.0001827352671646,A13
99.5,1.5354446872414922,1.1448418868339616,A13
100.0,1.6446659996721156,1.609727146890775,A13
