time,x,y,action
0.0,-1.9714928749187086,-1.8807101031081337,A8
30.5,-1.5744186384349097,-1.0883976247291445,A8
61.0,-2.0,-2.0,A8
61.01,-2.0,-1.0631815581253647,A10
74.0,-2.0,-1.7766472568651466,A10
87.0,-1.8547519249997797,-1.325975221661041,A10
87.01,2.0,1.7561164608380357,A4
87.5,2.0,1.5605638500082324,A4
88.0,1.8997081106562632,1.2808103778727238,A4
88.01,-2.0,-1.933934263682056,A2
88.5,-2.0,-1.1378718498010043,A2
89.0,-2.0,-1.0995994204482689,A2
89.01,2.0,1.7216913711570392,A6
89.5,0.2997578436304683,-1.0403591647094492,A6
90.0,-0.8947693424270042,-1.9538671239220342,A6
90.01,-1.0199659105885601,-1.40923473458346,A5
90.5,-1.3059315120657933,-1.4858833604666555,A5
91.0,-1.3612451264402425,-1.7010381522880171,A5
91.01,2.0,1.323392731653552,A6
91.5,0.7681451967147501,0.652647133630206,A6
92.0,-1.4903152487856937,-1.602115819619271,A6
92.01,-1.1609470890894191,-1.9713833338021205,A10
92.5,-1.6362994991781574,-2.0,A10
93.0,-1.3093329157979063,-1.9673750926519504,A10
93.01,1.6186278436090684,1.8158948967446196,A6
93.5,-0.09137328155029723,0.7951840919623168,A6
94.0,-1.0840885685954755,-2.0,A6
94.01,2.0,1.0409188689124127,A1
94.5,2.0,2.0,A1
95.0,2.0,2.0,A1
95.01,2.0,2.0,A11
95.5,1.1170491889732226,1.8109925947373302,A11
96.0,1.1341747102848774,1.1045756196593373,A11
96.01,1.4494691002431859,1.5483161728552794,A16
96.5,0.1221461679611201,1.6243652669084385,A16
97.0,-0.6204911447089442,1.8399671210852946,A16
97.01,1.3133215216850833,1.0819485127965955,A1
97.5,1.5694801041022008,1.6224688250411923,A1
98.0,1.6506530872445664,2.0,A1
98.01,-1.0242497736347391,-1.0540431280135192,A3
98.5,-0.14158252123093762,0.9454546673957316,A3
99.0,1.6664033233946869,1.9861563428573885,A3
99.01,1.6044304427015905,1.3371407393057662,A7
99.5,2.0,2.0,A7
100.0,1.381716670716553,1.317031115828581,A7
