time,ia,ib,ic,Tlevel,PClimit,action
0,12.402901673793615,11.276051802971736,12.072236303930477,1.0,1,A9
1,18.60149124301437,19.954298519106388,19.256268265538825,1.0,1,A9
2,13.300971248419053,12.50416903688337,12.869784411874669,0.6028363681682241,3,A9
3,11.137350689666492,10.18955969419613,10.335694847382754,0.8560014753970882,2,A9
4,10.33207619857829,11.240291168472364,10.843868289502376,0.8434103363995274,3,A9
5,13.57951991435268,14.862777799054022,14.160215264069038,1.0,2,A9
6,4.156175046482983,3.2217092118379504,4.123306076664268,0.9273824489487785,1,A9
7,14.687648871801253,15.997512868166897,15.553761202321727,0.9722256830532614,2,A9
8,8.067015242747475,9.529663783063025,8.65849043503488,1.0,2,A9
9,19.18152883186326,17.95093944406461,18.30155387085563,1.0,2,A9
10,14.324763356263873,13.31934972417795,14.146001143414507,1.0,5,A9
11,14.801859805212624,15.929117308991142,15.181720690421399,1.0,4,A9
12,15.480720387686269,16.50837675319318,16.0250633054453,0.6450215545758671,4,A9
13,13.439833315928645,15.014231799246115,14.337934783383975,1.0,1,A9
14,1.3364597468155714,2.304511349442619,2.165596465152353,0.8768507033201017,1,A9
15,1.045442909607851,1.099946503340652,1.08139352548596,0.03674630638992802,1,A9
16,1.3837121627826376,0.08240499830894255,0.7610055891377995,0.7692528000944185,4,A9
17,3.7205702643447274,4.262930590269873,3.99319713532885,0.3986900226035368,4,A9
18,6.531037757796385,7.932166628012585,7.210491281657454,0.988981192044474,3,A9
19,8.821099198008461,9.473734713460395,9.125682198317621,0.5033175053918176,3,A9
20,15.09236074085216,13.692617343756007,14.556722687126554,1.0,2,A9
21,13.759243218598892,12.828984239304868,13.102504211557559,0.8926609543354308,4,A9
22,11.98213438286402,11.222969886299621,11.617968047665592,0.584952614149492,1,A9
23,11.99504419905315,11.619088728921355,11.767561317116142,0.28914930502306946,3,A10
24,5.4449167745603555,0.8755378517218582,0.891214508643805,0.8114567110644025,3,A11
25,3.8888932122638753,13.284839212641122,13.281586014167987,1.0,3,A11
26,0.3289390607011211,9.585743129377954,9.61401464799803,1.0,4,A11
27,17.769998557100823,6.515234632248374,6.47990146309936,1.0,5,A11
28,0.5563589453473372,4.570294947943161,4.369048809938736,1.0,2,A11
29,15.561549351800297,18.233702193142005,17.952141400504452,1.0,1,A12
30,2.901131073543688,16.204717969886648,16.169155663325046,1.0,3,A12
