time,ia,ib,ic,Tlevel,PClimit,action
0,9.745264170136291,9.931684497289568,7.71276502661475,0.7941013397817828,1,A7
1,0.5054379477152127,0.19366120529541453,6.90056921215656,1.0,4,A7
2,11.151226974468798,11.22130809174481,15.333122318724241,0.989900908525716,3,A7
3,9.211445425931169,9.233498559118384,17.834882126101363,1.0,2,A7
4,8.345887395154419,8.148806334903426,4.910952300681106,0.5735186877337396,5,A7
5,0.6018046899424069,0.36476388296534434,8.902208800059281,1.0,4,A7
6,16.348165513978262,15.97903769005908,8.271264579954662,0.552130232226321,2,A7
7,17.307194799973594,17.249919610231807,2.7452472407402406,1.0,2,A7
8,8.612414271802209,8.705642485011422,14.987376514706341,0.9082397155992943,5,A7
9,2.171826458698296,2.4349620797216454,10.34459141241227,1.0,2,A7
10,8.822444810420832,8.77541331068227,11.00116971351385,1.0,4,A7
11,6.250585958432101,6.330945801242964,9.987814107322784,1.0,4,A7
12,5.6127063220454705,5.628665068752542,14.449284453415736,1.0,4,A7
13,17.454849142794103,17.489707043250142,19.60447171109475,1.0,3,A7
14,18.66998406174162,18.876120741097736,15.504163541568765,0.8694611474746516,5,A7
15,1.6207043392996279,1.846830139645106,10.73337433500824,1.0,3,A7
16,15.142369018857265,14.749166944531076,3.0462434700369756,1.0,2,A7
17,16.024177406116,15.980881120293926,9.350304394907324,1.0,5,A7
18,13.300490282251381,13.525456443511779,5.611344787323058,1.0,4,A7
19,5.3960729151174185,5.328645509050867,18.31051233216464,0.9856384101213693,3,A7
20,14.768921485600648,15.010714993726658,4.444383286269701,1.0,1,A7
21,1.6289661046348944,1.9213239249645107,14.200524224220514,0.9893655603478841,3,A8
22,15.363922726113259,15.204298285288896,9.5302236001415,1.0,1,A8
23,11.354502453389046,10.885192473147951,11.37790345323654,1.0,4,A1
24,12.569631193951968,12.657336635224949,17.873064214169684,0.8110269806028517,5,A8
25,14.72497717834086,14.670638237381075,18.09544671360168,1.0,2,A7
26,5.300199851705045,5.543681050505103,8.886629584260792,1.0,4,A7
27,3.280594118051224,3.444021199842837,3.8055093172210244,0.4046141525736061,1,A3
28,15.727726221659733,15.157965232015547,14.842512678518535,0.7500566535979064,2,A4
29,17.286689434956365,16.32100920406776,16.70419995519662,0.848569392189295,1,A9
30,4.771029876821183,6.124138832271664,5.5811916544165,1.0,4,A10
