time,x,y,action
0.0,-2.0,-1.825866153731533,A2
30.5,-1.625943622419646,-1.7380637345188816,A2
61.0,-1.2852058232445032,-1.0979259796606042,A2
61.01,2.0,2.0,A9
71.0,2.0,1.4393512845243621,A9
81.0,2.0,1.6194489418576021,A9
81.01,-1.237168495324159,-1.1820479408777689,A12
84.0,-1.501099515842762,-1.8881405604121029,A12
87.0,-1.5714621566130464,-1.3617604926010145,A12
87.01,1.4736459219163613,-0.1816220319877111,A15
88.0,1.8652883939424276,0.6384201385436943,A15
89.0,2.0,-1.17062448999879,A15
89.01,-1.1350786475052557,-1.124064652649331,A5
89.5,-1.3594059093953774,-1.4457567209561408,A5
90.0,-1.6758163877311838,-2.0,A5
90.01,2.0,1.8317657303874602,A6
90.5,0.19743197830643755,-0.5337139343718511,A6
91.0,-1.8438528415399476,-2.0,A6
91.01,-1.7918916229438397,-1.1955675376108612,A10
91.5,-2.0,-1.5342389289427794,A10
92.0,-1.238220423076562,-1.0442447759692695,A10
92.01,1.2957914904029928,1.1620565908204217,A7
92.5,1.8615320220226483,2.0,A7
93.0,1.0599585834756753,2.0,A7
93.01,-1.4888545198027114,-1.9295278633465478,A3
93.5,0.06238986765843135,-0.150753995610315,A3
94.0,2.0,1.5995576747761033,A3
94.01,1.9029554560472803,2.0,A4
94.5,1.4604473942625078,1.2937842959519261,A4
95.0,1.269140381080508,1.2869426058973903,A4
95.01,1.3222470677165867,1.1367325584594363,A13
95.5,1.936429215782426,2.0,A13
96.0,1.8177864211428778,1.7990632500242754,A13
96.01,1.8323375939286686,2.0,A11
96.5,1.7188268793771588,1.0370943982440757,A11
97.0,1.374491098036699,1.806581709292072,A11
97.01,1.582204890838402,1.0822953238750526,A13
97.5,2.0,1.2477346590671807,A13
98.0,1.783240806716912,1.7181866768112084,A13
98.01,1.0330561151357864,-1.1967002876264132,A15
98.5,1.2553971300119788,1.1955445953483368,A15
99.0,1.8262010642948243,-1.4884039497923638,A15
99.01,1.0301828659191568,1.246833071740396,A16
99.5,0.5556862852987541,1.390313170781361,A16
100.0,-0.5981317825575667,1.872424907494557,A16
