time,x,y,action
0.0,-1.4130557437168525,-1.8000305868653612,A5
1.5,-1.551094203663748,-1.9745471540737989,A5
3.0,-1.7757408546843265,-2.0,A5
3.01,2.0,1.9090864022591991,A6
37.0,0.1499290905271784,-0.21231214263021503,A6
71.0,-1.4233646896150884,-1.473369377956073,A6
71.01,-1.2588869331279997,-2.0,A10
71.5,-1.847784134395286,-2.0,A10
72.0,-1.0094652047317243,-1.5943378440684561,A10
72.01,1.9051003985377293,1.8042101174691765,A6
82.0,-1.1960716593348093,0.3195014411673345,A6
92.0,-2.0,-2.0,A6
92.01,1.0683891927410123,1.0611311566180806,A1
92.5,1.1417927985574958,1.368331871324752,A1
93.0,2.0,1.489099313313909,A1
93.01,1.572898905809673,2.0,A11
93.5,1.399621723310508,1.3785917950689885,A11
94.0,1.094591356292903,1.0053906986630137,A11
94.01,2.0,1.1505268969033766,A16
97.0,-0.6656202188925211,1.9200989434578932,A16
100.0,-2.0,2.0,A16
