time,x,y,action
0.0,-1.3205261607356231,-1.349972245768373,A5
38.5,-1.3229597644140771,-1.4773722387701809,A5
77.0,-2.0,-2.0,A5
77.01,0.11276022039203193,0.547679732212369,A6
83.5,0.016810810356678196,0.2527875880456487,A6
90.0,-0.8685107653636539,-1.383611667640814,A6
90.01,-1.823471097355596,-2.0,A10
90.5,-1.9499529695601803,-2.0,A10
91.0,-1.618933370705932,-1.152870239572408,A10
91.01,-1.5569287519256894,-1.1263719928173384,A12
93.0,-2.0,-1.605953588933097,A12
95.0,-1.908029142901726,-1.5024532888494342,A12
95.01,-2.0,-1.838592007786144,A14
96.0,-1.6056457512558981,-1.2510247279323599,A14
97.0,-2.0,-1.2382738209912043,A14
97.01,1.1724191303851912,1.1071960236491505,A1
97.5,1.2085820812687524,1.1168337791536764,A1
98.0,2.0,1.2081340737797874,A1
98.01,-0.6270763266470154,-1.7808967407913152,A3
98.5,0.41260263209161036,-0.5673071958631821,A3
99.0,1.1017616777082138,1.414121275678875,A3
99.01,1.883551067748018,1.2151015184738063,A7
99.5,2.0,1.9269485722965776,A7
100.0,1.0310153227816565,1.586096445951044,A7
