time,x,y,action
0.0,-2.0,-2.0,A2
10.0,-1.718325700781024,-1.683264890940011,A2
20.0,-1.1803046455047177,-1.587798984878639,A2
20.01,1.3752466395064586,2.0,A9
37.5,1.0741158115887721,1.8799443600257297,A9
55.0,2.0,2.0,A9
55.01,-1.5306953799615195,-1.0020007232633328,A12
67.0,-1.7790842779371392,-1.0619435843329637,A12
79.0,-1.78213436730784,-1.5910915742087621,A12
79.01,1.1933886922628738,-0.42570387126551257,A15
81.0,1.1953791427477478,1.7427859043141245,A15
83.0,1.8593696896416887,-1.171489047423643,A15
83.01,-1.2516693138287538,-1.0726225459718142,A5
84.0,-1.8166859223245186,-1.2580077838467358,A5
85.0,-2.0,-2.0,A5
85.01,1.7082315925062548,1.1768774654723568,A6
87.5,0.250048582571464,-0.3414591477753057,A6
90.0,-1.1800769512611287,-2.0,A6
90.01,-1.1944222420395687,-2.0,A10
91.5,-1.7398435093694957,-2.0,A10
93.0,-1.598663811022989,-1.5166550410897042,A10
93.01,2.0,2.0,A11
93.5,2.0,1.2682614561184335,A11
94.0,1.0626148285285577,1.6717580455434953,A11
94.01,1.400855414855085,1.1210578309934514,A13
94.5,2.0,1.2947994835728198,A13
95.0,1.4246949380298752,1.2876871068074789,A13
95.01,1.0756891072457906,1.0210623142499682,A1
95.5,1.6045048575190264,1.26195605849994,A1
96.0,2.0,2.0,A1
96.01,-1.0904244721050618,-0.7065597385396627,A3
96.5,-0.4604785058988794,0.8088470400743342,A3
97.0,2.0,1.5871463220700464,A3
97.01,1.123418067751253,1.3215779659223745,A7
97.5,1.3692139857320869,1.4919526635940061,A7
98.0,1.0719032923318466,1.2127166216926741,A7
98.01,1.250970292185165,-0.08493248002407228,A15
98.5,1.8468200712203142,2.0,A15
99.0,2.0,-1.002917839909546,A15
99.01,0.845558365636873,1.4754703255688466,A16
99.5,-0.9364847175047256,1.7463172889192395,A16
100.0,-1.9079213848323968,2.0,A16
