time,x,y,action
0.0,1.1388201730433527,1.3502509420339037,A1
5.5,1.4237651818770258,1.4394145044553692,A1
11.0,2.0,1.6415721834124959,A1
11.01,-2.0,-2.0,A3
40.5,-0.4015588566271515,0.03031781570742398,A3
70.0,1.4772543730727934,1.14034136167857,A3
70.01,1.6637847740568426,1.671326262541705,A7
74.0,1.8874415692121755,2.0,A7
78.0,1.2234924597786252,1.9155789525224374,A7
78.01,1.113519651096678,1.2907687153201626,A7
80.5,1.6647923611687026,1.5447847532875354,A7
83.0,1.583377246627871,1.2231955743937748,A7
83.01,-1.40354750017304,-1.442466674332097,A3
83.5,0.5646740403203676,0.7816901009829711,A3
84.0,1.7403504649334443,1.889278365404159,A3
84.01,2.0,1.9409910538969775,A4
86.5,1.402361495324155,1.8108317031982155,A4
89.0,1.166776449427817,1.098893190179431,A4
89.01,1.34278527461577,1.0835905775248162,A13
90.5,2.0,1.950019600090057,A13
92.0,2.0,1.102473397786567,A13
92.01,-1.8333233303025769,-2.0,A8
93.0,-1.455527237102762,-1.2950091519305624,A8
94.0,-1.643793957857549,-1.8459822320176298,A8
94.01,-1.0306721871205646,-1.0649024424148368,A10
95.0,-1.500181774847813,-1.8404113663803305,A10
96.0,-1.015210020023497,-1.5746992402773277,A10
96.01,1.5715868026915105,1.4709727075883383,A6
96.5,-0.24352458333502547,-0.8024997217693088,A6
97.0,-1.9690778833263178,-2.0,A6
97.01,1.277949748419224,1.5965877066546823,A1
97.5,1.3737695844334905,1.677765102773076,A1
98.0,1.4611260343749526,2.0,A1
98.01,1.348246446820282,2.0,A11
98.5,1.190981409947311,1.2867885988349061,A11
99.0,1.0020521252211223,1.454936104592309,A11
99.01,1.2437916190479488,1.1328971594366686,A16
99.5,-0.2267508798422907,1.2306343824670942,A16
100.0,-0.9231428178076935,1.5912637177979274,A16
