time,x,y,action
0.0,2.0,1.2731655243571853,A6
35.5,1.2142616661078272,-1.057720417641308,A6
71.0,-1.2559555940310911,-1.7923707390306511,A6
71.01,1.0794806551816496,1.118470611727977,A1
76.5,1.2813267383678069,1.5637974246257949,A1
82.0,1.3841310456680516,2.0,A1
82.01,2.0,2.0,A11
83.5,1.2695967524398943,1.5336971052303103,A11
85.0,1.8335096773257766,1.1427164905120804,A11
85.01,1.1264604978343715,1.1632625784079869,A16
86.0,-0.6330365652927183,1.462260177587486,A16
87.0,-1.3435506578976923,2.0,A16
87.01,2.0,2.0,A4
88.0,2.0,2.0,A4
89.0,1.149383007800581,2.0,A4
89.01,-1.315131254562295,-2.0,A2
89.5,-1.0454455728791516,-2.0,A2
90.0,-1.0343425930197663,-2.0,A2
90.01,1.8120796847701326,2.0,A6
90.5,-0.6557374425740465,0.8088108292110658,A6
91.0,-1.5930211115188269,-0.8814961545936824,A6
91.01,-1.4412850202574155,-1.459248154522096,A5
91.5,-1.6467274398679272,-1.635233418528351,A5
92.0,-2.0,-2.0,A5
92.01,1.3989442867704085,2.0,A6
92.5,-0.16361354174941112,0.4088005535831991,A6
93.0,-1.6323036996867324,-1.7727138193422145,A6
93.01,-1.3574140014602833,-1.3111594364264145,A10
93.5,-2.0,-1.3665808347703328,A10
94.0,-1.6952467780986422,-1.120484911283402,A10
94.01,-2.0,-2.0,A2
94.5,-1.40713341336313,-2.0,A2
95.0,-1.3118219648361227,-1.8787124980937118,A2
95.01,1.712176497311667,2.0,A9
95.5,1.011471589880113,1.5990285852220643,A9
96.0,1.6364562989542568,1.610721600955742,A9
96.01,-1.153321341983922,-1.0259643202362625,A12
96.5,-1.7310954403405718,-1.3450685503409354,A12
97.0,-1.3882712908095534,-1.292633125738694,A12
97.01,1.4021840794410496,-1.5958999439421397,A15
97.5,1.4219017679853185,1.2797196047046806,A15
98.0,1.6436513360193996,-0.15283404346891444,A15
98.01,1.7405860817581558,1.5721913611100606,A11
98.5,1.4948311374866874,1.2437399169242385,A11
99.0,1.2252196885046573,1.5395390119553796,A11
99.01,1.4070081980341334,1.3597006198758455,A13
99.5,1.6956977209487587,1.856013519089717,A13
100.0,2.0,2.0,A13
