time,x,y,action
0.0,-1.2535008208441747,-1.6880213449465593,A12
32.0,-1.3101571795422866,-2.0,A12
64.0,-1.6102858233597175,-2.0,A12
64.01,-2.0,-2.0,A14
70.5,-1.026406894886104,-2.0,A14
77.0,-1.338955680261104,-1.1672275094128164,A14
77.01,-1.0064562259369374,-1.2528070172635242,A5
79.5,-1.1891793519754548,-1.4031522510567274,A5
82.0,-2.0,-1.6893238697446318,A5
82.01,0.9197594997544503,1.8728586155365539,A6
82.5,-0.05641034829016833,-0.17247862390533752,A6
83.0,-0.8374310225838404,-0.7846108377624263,A6
83.01,-1.6211550940413866,-1.069296608566547,A10
88.5,-2.0,-1.4182447526450006,A10
94.0,-1.156483006440407,-1.0675716618359654,A10
94.01,2.0,1.8081427692753587,A4
95.0,1.7740454182085834,1.5906182006525147,A4
96.0,1.052143720874824,1.458423292419074,A4
96.01,-2.0,-2.0,A2
96.5,-1.2707407188622204,-2.0,A2
97.0,-1.143336398390373,-1.1534449286334074,A2
97.01,1.309804792490549,0.957986765933962,A6
98.5,0.5735032036801684,0.366450601468745,A6
100.0,-1.09127692396848,-0.9026481795350887,A6
