time,xin,TL,BL,reset,ic,T,action
0.0,-0.6664493008065051,1.531350585416753,-0.5250745004498896,1,-0.7389259120323963,0.1,A5
6.5,-0.31984410681859066,1.531350585416753,-0.5250745004498896,1,-0.7389259120323963,0.1,A5
13.0,0.21818331444473005,1.531350585416753,-0.5250745004498896,1,-0.7389259120323963,0.1,A5
13.01,0.2080000768756729,3.5590069766446035,6.578083062445739,0,6.146298232939678,0.1,A18
14.0,0.009384313313537174,3.5590069766446035,6.578083062445739,0,6.146298232939678,0.1,A18
15.0,-0.15116727189307277,3.5590069766446035,6.578083062445739,0,6.146298232939678,0.1,A18
15.01,0.08318930040145145,-0.8675175252942751,-2.7168567853646604,1,-10.0,0.1,A5
15.5,0.5208665739640552,-0.8675175252942751,-2.7168567853646604,1,-10.0,0.1,A5
16.0,1.0,-0.8675175252942751,-2.7168567853646604,1,-10.0,0.1,A5
16.01,0.00025056200798689865,2.825028057298372,3.6044854433140827,0,-4.685798575427271,0.1,A19
18.0,0.8978821289694636,2.825028057298372,3.6044854433140827,0,-4.685798575427271,0.1,A19
20.0,-0.38123580343000385,2.825028057298372,3.6044854433140827,0,-4.685798575427271,0.1,A19
