time,xin,TL,BL,reset,ic,T,action
0.0,-0.8932664879627616,-6.095556694737871,0.7886338392440901,1,9.456140663229679,0.1,A15
5.0,0.6438456050569941,-6.095556694737871,0.7886338392440901,1,9.456140663229679,0.1,A15
10.0,-0.658571818738469,-6.095556694737871,0.7886338392440901,1,9.456140663229679,0.1,A15
10.01,0.497143206581659,2.169963970712834,6.835837061464428,0,-0.6409926866043105,0.1,A18
10.5,0.4908302389923864,2.169963970712834,6.835837061464428,0,-0.6409926866043105,0.1,A18
11.0,-0.32622973070638683,2.169963970712834,6.835837061464428,0,-0.6409926866043105,0.1,A18
11.01,-0.09019493299758086,-8.116712656845195,-0.19128364790132402,0,5.172048841882084,0.1,A18
12.0,-0.09520415008099237,-8.116712656845195,-0.19128364790132402,0,5.172048841882084,0.1,A18
13.0,-0.40013264266822246,-8.116712656845195,-0.19128364790132402,0,5.172048841882084,0.1,A18
13.01,0.15267861983956488,6.478940336672679,-2.6636215714175546,1,-2.8788267397791367,0.1,A5
13.5,0.8325956998144333,6.478940336672679,-2.6636215714175546,1,-2.8788267397791367,0.1,A5
14.0,0.8679837315727439,6.478940336672679,-2.6636215714175546,1,-2.8788267397791367,0.1,A5
14.01,-0.9566692473000988,-1.4199471890325128,3.9015472990991995,0,-4.331368456907773,0.1,A19
14.5,0.6387997100423934,-1.4199471890325128,3.9015472990991995,0,-4.331368456907773,0.1,A19
15.0,-0.5293994848325947,-1.4199471890325128,3.9015472990991995,0,-4.331368456907773,0.1,A19
15.01,0.547713183412815,9.269670858548894,-2.841868174621065,0,4.656069123623585,0.1,A19
15.5,0.8512637712694959,9.269670858548894,-2.841868174621065,0,4.656069123623585,0.1,A19
16.0,-0.9424059483985019,9.269670858548894,-2.841868174621065,0,4.656069123623585,0.1,A19
16.01,0.8613645674217969,5.526830486368687,-9.946805309354508,1,-0.4901656315182237,0.1,A2
16.5,0.8348817955887511,5.526830486368687,-9.946805309354508,1,-0.4901656315182237,0.1,A2
17.0,-0.2605227535467163,5.526830486368687,-9.946805309354508,1,-0.4901656315182237,0.1,A2
17.01,0.5738324547387645,-8.552170905617276,-7.256494480142271,1,-4.210307833168594,0.1,A16
17.5,-0.8936919302257824,-8.552170905617276,-7.256494480142271,1,-4.210307833168594,0.1,A16
18.0,-0.32573786634040647,-8.552170905617276,-7.256494480142271,1,-4.210307833168594,0.1,A16
18.01,-0.6231900855916319,2.1135942585739524,3.256663650390747,1,-9.734810088205151,0.1,A13
18.5,-0.183624160311326,2.1135942585739524,3.256663650390747,1,-9.734810088205151,0.1,A13
19.0,0.36495086079612404,2.1135942585739524,3.256663650390747,1,-9.734810088205151,0.1,A13
19.01,0.4480465098050934,-3.53385393464158,8.259931772849304,0,-9.20756761532009,0.1,A20
19.5,-0.7494306008663816,-3.53385393464158,8.259931772849304,0,-9.20756761532009,0.1,A20
20.0,0.9638222688391573,-3.53385393464158,8.259931772849304,0,-9.20756761532009,0.1,A20
