time,xin,TL,BL,reset,ic,T,action
0.0,0.18604724102198134,-7.87398790158168,-9.786021215592598,1,6.736588198038465,0.1,A10
2.0,-0.4542946145811706,-7.87398790158168,-9.786021215592598,1,6.736588198038465,0.1,A10
4.0,-0.6982284832453687,-7.87398790158168,-9.786021215592598,1,6.736588198038465,0.1,A10
4.01,0.06529229050799468,6.868898105578399,5.81082981750942,0,2.2086257851248643,0.1,A17
5.5,0.5394181941520673,6.868898105578399,5.81082981750942,0,2.2086257851248643,0.1,A17
7.0,0.7161012560373818,6.868898105578399,5.81082981750942,0,2.2086257851248643,0.1,A17
7.01,0.14750200819008374,9.260387245781551,-5.5807377913676,1,-7.771921353922564,0.1,A6
9.5,-0.20792346564691155,9.260387245781551,-5.5807377913676,1,-7.771921353922564,0.1,A6
12.0,-0.9703720368452133,9.260387245781551,-5.5807377913676,1,-7.771921353922564,0.1,A6
12.01,-0.5863479989628009,-3.116154663461028,-6.513188160513273,0,9.345947496784458,0.1,A17
14.0,0.10721533129035932,-3.116154663461028,-6.513188160513273,0,9.345947496784458,0.1,A17
16.0,0.7932736937336353,-3.116154663461028,-6.513188160513273,0,9.345947496784458,0.1,A17
16.01,0.7431007508016241,9.626518369610213,-1.1684000929435605,1,-9.094557667840819,0.1,A7
17.5,0.881497419656732,9.626518369610213,-1.1684000929435605,1,-9.094557667840819,0.1,A7
19.0,-0.8168931053996296,9.626518369610213,-1.1684000929435605,1,-9.094557667840819,0.1,A7
19.01,0.0587788370985427,5.0297196912857896,-4.31567591996984,0,-9.937077511636216,0.1,A20
19.5,-0.5030125433103207,5.0297196912857896,-4.31567591996984,0,-9.937077511636216,0.1,A20
20.0,-0.06495352448046776,5.0297196912857896,-4.31567591996984,0,-9.937077511636216,0.1,A20
