time,xin,TL,BL,reset,ic,T,action
0.0,-0.28845933432298954,8.55872349053545,-7.135347467157103,1,5.341706475143614,0.1,A4
0.5,-0.6170874277768335,8.55872349053545,-7.135347467157103,1,5.341706475143614,0.1,A4
1.0,0.7111418230293565,8.55872349053545,-7.135347467157103,1,5.341706475143614,0.1,A4
1.01,0.14551632245974777,-0.2217851430908766,0.5369687780340778,0,-3.1284141185814196,0.1,A19
2.0,0.6447935218543779,-0.2217851430908766,0.5369687780340778,0,-3.1284141185814196,0.1,A19
3.0,0.32654809752666925,-0.2217851430908766,0.5369687780340778,0,-3.1284141185814196,0.1,A19
3.01,-0.9538066118552959,5.438511453042125,-8.342031897680773,0,-6.423923484172032,0.1,A17
6.5,-0.68493951762965,5.438511453042125,-8.342031897680773,0,-6.423923484172032,0.1,A17
10.0,0.49691782971997855,5.438511453042125,-8.342031897680773,0,-6.423923484172032,0.1,A17
10.01,-0.060384567581165616,-5.71187115414701,-6.906504112607241,1,-2.632821117876281,0.1,A11
14.5,0.5962351913538131,-5.71187115414701,-6.906504112607241,1,-2.632821117876281,0.1,A11
19.0,-0.3352140627436879,-5.71187115414701,-6.906504112607241,1,-2.632821117876281,0.1,A11
19.01,0.44802955893687413,-6.003811605788554,-0.46506706087080474,0,7.674475183638048,0.1,A20
19.5,0.11772510425208438,-6.003811605788554,-0.46506706087080474,0,7.674475183638048,0.1,A20
20.0,0.947026180675618,-6.003811605788554,-0.46506706087080474,0,7.674475183638048,0.1,A20
