time,xin,TL,BL,reset,ic,T,action
0.0,1.0,-4.459313042620318,-1.006740805961968,1,-4.444908806404994,0.1,A14
3.0,1.0,-4.459313042620318,-1.006740805961968,1,-4.444908806404994,0.1,A14
6.0,0.32597198981807773,-4.459313042620318,-1.006740805961968,1,-4.444908806404994,0.1,A14
6.01,-0.13165789919162396,0.40842702970159017,0.10158167455090705,0,-8.547456991734727,0.1,A19
7.5,0.6100458461284612,0.40842702970159017,0.10158167455090705,0,-8.547456991734727,0.1,A19
9.0,0.4180479669633834,0.40842702970159017,0.10158167455090705,0,-8.547456991734727,0.1,A19
9.01,0.41942786763061757,0.8011287851263873,-3.166342210428372,0,8.864937546223445,0.1,A20
10.0,-0.6216299891395798,0.8011287851263873,-3.166342210428372,0,8.864937546223445,0.1,A20
11.0,0.014263348468504147,0.8011287851263873,-3.166342210428372,0,8.864937546223445,0.1,A20
11.01,0.6237571925404093,-4.850270502543186,4.557138499018373,1,-1.4184067700889564,0.1,A16
14.5,-0.5338593581749456,-4.850270502543186,4.557138499018373,1,-1.4184067700889564,0.1,A16
18.0,0.6877103949478671,-4.850270502543186,4.557138499018373,1,-1.4184067700889564,0.1,A16
18.01,0.3067057471153234,-0.5981361747407199,3.0627740397907317,0,4.339894528241999,0.1,A19
19.0,0.7673787365763551,-0.5981361747407199,3.0627740397907317,0,4.339894528241999,0.1,A19
20.0,-0.17875622370658872,-0.5981361747407199,3.0627740397907317,0,4.339894528241999,0.1,A19
