time,xin,TL,BL,reset,ic,T,action
0.0,0.17739707945818295,-2.6817131606272344,-6.052442614807461,1,4.692548309389739,0.1,A11
7.0,0.36168375623685867,-2.6817131606272344,-6.052442614807461,1,4.692548309389739,0.1,A11
14.0,0.21829095496991613,-2.6817131606272344,-6.052442614807461,1,4.692548309389739,0.1,A11
14.01,0.42548551007106394,-3.1280071169667796,8.369801715513645,0,-2.0282680639906436,0.1,A20
15.0,-0.5312142645322917,-3.1280071169667796,8.369801715513645,0,-2.0282680639906436,0.1,A20
16.0,-0.015373995139833951,-3.1280071169667796,8.369801715513645,0,-2.0282680639906436,0.1,A20
16.01,0.882160154082597,-7.755620543219225,8.285258698292985,0,-3.860630473612588,0.1,A18
17.0,0.2708033744489914,-7.755620543219225,8.285258698292985,0,-3.860630473612588,0.1,A18
18.0,0.2057293887270346,-7.755620543219225,8.285258698292985,0,-3.860630473612588,0.1,A18
18.01,-0.765967923193871,8.401249983593399,0.5880966165093233,1,-2.1633827079796037,0.1,A5
18.5,0.4117653818142213,8.401249983593399,0.5880966165093233,1,-2.1633827079796037,0.1,A5
19.0,0.7450107751937198,8.401249983593399,0.5880966165093233,1,-2.1633827079796037,0.1,A5
19.01,-0.5131289380888833,9.365752868354036,7.7225796546484275,0,-9.73302001596463,0.1,A19
19.5,0.7548967594630056,9.365752868354036,7.7225796546484275,0,-9.73302001596463,0.1,A19
20.0,0.649201388399943,9.365752868354036,7.7225796546484275,0,-9.73302001596463,0.1,A19
