time,x,y,action
0.0,-1.1146794025597064,-1.2845441339904415,A12
7.5,-1.5701988159296176,-2.0,A12
15.0,-1.2804611554858627,-2.0,A12
15.01,-1.7112901577682793,-1.894719492902777,A14
43.0,-1.4294353298913505,-1.087127801393223,A14
71.0,-1.6083049320812448,-1.4922921064679726,A14
71.01,-1.6353120165728767,-1.271663492274012,A5
72.0,-1.761887978101953,-1.299007881008798,A5
73.0,-1.8113821514207438,-1.3365100532863219,A5
73.01,1.4392943261501836,1.546361530785934,A6
75.5,0.2053854415570373,0.1288689777595824,A6
78.0,-1.3196103010197142,-1.5985715671840492,A6
78.01,-1.4480058739815649,-1.6961100503859599,A10
82.0,-1.6351988715829202,-1.9760184511158676,A10
86.0,-1.3175219800207039,-1.7536898392054263,A10
86.01,1.6114379905030138,1.1005908851307815,A6
90.0,-0.46457813833588535,0.30391889047168696,A6
94.0,-1.5749475422471964,-0.39682120887750616,A6
94.01,1.0159101930745926,1.1257832924677218,A1
94.5,1.4139242127123366,2.0,A1
95.0,2.0,2.0,A1
95.01,1.9212231915107019,2.0,A11
96.0,1.2606005807029348,1.0327081240934124,A11
97.0,1.381542635451481,1.4083490811974793,A11
97.01,0.3490805788107654,1.1809997969472608,A16
98.5,-1.2453391790808812,1.4026965428049682,A16
100.0,-1.6692653303131615,1.8357011997748576,A16
