time,x,y,action
0.0,2.0,2.0,A11
25.0,1.2130253039411287,1.0605085720758047,A11
50.0,2.0,2.0,A11
50.01,1.245071461039564,1.5529530631195358,A13
57.0,2.0,1.7703254003911946,A13
64.0,2.0,1.8749224716217965,A13
64.01,1.4834073564804198,1.1772733802111386,A7
75.0,2.0,1.6123864725042805,A7
86.0,1.858448759099746,1.1181709273297595,A7
86.01,-1.8768745057040266,-1.5960325202959038,A3
89.0,-0.5761487060441497,0.023519165922829308,A3
92.0,1.5728094633281424,1.016057623183391,A3
92.01,2.0,2.0,A4
95.0,1.6513312564921296,1.8553387851380863,A4
98.0,1.5121454678836226,1.313554222457634,A4
98.01,1.1570137715639348,1.0327507400674423,A13
99.0,2.0,1.122178062018087,A13
100.0,1.9612764625353691,2.0,A13
