time,xin,TL,BL,reset,ic,T,action
0.0,-0.5959696623418804,-1.8015691182085565,7.656444977899522,1,-5.712165894034129,0.1,A15
6.0,0.7068746156271422,-1.8015691182085565,7.656444977899522,1,-5.712165894034129,0.1,A15
12.0,-0.26418937154192235,-1.8015691182085565,7.656444977899522,1,-5.712165894034129,0.1,A15
12.01,-0.14151416219109558,8.5420042452577,7.922217752085437,0,9.877538826438197,0.1,A20
13.0,-0.8877045897951159,8.5420042452577,7.922217752085437,0,9.877538826438197,0.1,A20
14.0,-0.18145463906566173,8.5420042452577,7.922217752085437,0,9.877538826438197,0.1,A20
14.01,0.38401657531351185,6.440900306061131,-7.7883338939042,1,2.2685956283781206,0.1,A3
15.5,1.0,6.440900306061131,-7.7883338939042,1,2.2685956283781206,0.1,A3
17.0,-0.537407042916919,6.440900306061131,-7.7883338939042,1,2.2685956283781206,0.1,A3
17.01,0.0267512186080317,2.706719390267928,-3.2145986642188458,0,-9.938115683795028,0.1,A18
18.0,-0.7469596329577788,2.706719390267928,-3.2145986642188458,0,-9.938115683795028,0.1,A18
19.0,-0.8804672316234836,2.706719390267928,-3.2145986642188458,0,-9.938115683795028,0.1,A18
19.01,-0.9519434240018965,8.253425479151197,-3.078883148757061,0,-4.958822485885623,0.1,A17
19.5,-0.3889003837321978,8.253425479151197,-3.078883148757061,0,-4.958822485885623,0.1,A17
20.0,1.0,8.253425479151197,-3.078883148757061,0,-4.958822485885623,0.1,A17
