time,xin,TL,BL,reset,ic,T,action
0.0,0.7280222787293971,3.716473640849781,-4.503329888234666,0,1.6937942551023504,0.1,A20
7.0,-0.158243717799476,3.716473640849781,-4.503329888234666,0,1.6937942551023504,0.1,A20
14.0,0.007553343743960106,3.716473640849781,-4.503329888234666,0,1.6937942551023504,0.1,A20
14.01,0.80682893061556,9.766022961340429,-6.628320044232154,1,-6.717710147124416,0.1,A6
15.0,0.6314047739882294,9.766022961340429,-6.628320044232154,1,-6.717710147124416,0.1,A6
16.0,-1.0,9.766022961340429,-6.628320044232154,1,-6.717710147124416,0.1,A6
16.01,-0.9345793562135141,4.323848341808464,-7.660808741879229,0,-6.121071493957945,0.1,A17
17.0,-0.5034558543854974,4.323848341808464,-7.660808741879229,0,-6.121071493957945,0.1,A17
18.0,0.7484327209051769,4.323848341808464,-7.660808741879229,0,-6.121071493957945,0.1,A17
18.01,0.8049676151508449,9.641037674102286,-5.336944914851445,1,-0.9975140551327595,0.1,A2
18.5,0.77972800226161,9.641037674102286,-5.336944914851445,1,-0.9975140551327595,0.1,A2
19.0,-0.13856375726561532,9.641037674102286,-5.336944914851445,1,-0.9975140551327595,0.1,A2
19.01,-0.1189734291479787,8.90669920018128,2.9077318002659407,0,-8.01402374988472,0.1,A17
19.5,0.022424149224953283,8.90669920018128,2.9077318002659407,0,-8.01402374988472,0.1,A17
20.0,0.9316303129155428,8.90669920018128,2.9077318002659407,0,-8.01402374988472,0.1,A17
