time,xin,TL,BL,reset,ic,T,action
0.0,-0.513468354818998,0.3124813010891696,-3.458457500571141,0,-6.517866763478944,0.1,A17
1.5,0.06511007239631095,0.3124813010891696,-3.458457500571141,0,-6.517866763478944,0.1,A17
3.0,0.9050574345785323,0.3124813010891696,-3.458457500571141,0,-6.517866763478944,0.1,A17
3.01,-0.4358599677452075,9.98711805640082,-7.898003200802566,1,8.205889364215185,0.1,A4
5.0,-0.447428172729613,9.98711805640082,-7.898003200802566,1,8.205889364215185,0.1,A4
7.0,0.6035695547883471,9.98711805640082,-7.898003200802566,1,8.205889364215185,0.1,A4
7.01,1.0,6.363515744994201,-1.291680016465314,1,10.0,0.1,A10
8.5,0.3642039826421055,6.363515744994201,-1.291680016465314,1,10.0,0.1,A10
10.0,-0.3389635567532847,6.363515744994201,-1.291680016465314,1,10.0,0.1,A10
10.01,-1.0,3.6090317267814243,8.33305479889669,1,7.359290441325534,0.1,A13
11.5,-0.5592419424702844,3.6090317267814243,8.33305479889669,1,7.359290441325534,0.1,A13
13.0,-0.19232404183763974,3.6090317267814243,8.33305479889669,1,7.359290441325534,0.1,A13
13.01,0.9222725316793807,-9.837890578620891,-5.096154252238774,0,-5.807466839711825,0.1,A20
13.5,-0.014439930059604533,-9.837890578620891,-5.096154252238774,0,-5.807466839711825,0.1,A20
14.0,0.45035512130059985,-9.837890578620891,-5.096154252238774,0,-5.807466839711825,0.1,A20
14.01,0.5818399259385842,-3.1309820854476422,0.2596648790898275,1,5.086323439116331,0.1,A15
14.5,0.7703295362450135,-3.1309820854476422,0.2596648790898275,1,5.086323439116331,0.1,A15
15.0,0.391898043795311,-3.1309820854476422,0.2596648790898275,1,5.086323439116331,0.1,A15
15.01,0.6235644514689653,7.5961851291499904,-6.964235293759586,1,-8.813194947086325,0.1,A5
15.5,0.8685952464740301,7.5961851291499904,-6.964235293759586,1,-8.813194947086325,0.1,A5
16.0,0.9877877330985665,7.5961851291499904,-6.964235293759586,1,-8.813194947086325,0.1,A5
16.01,0.7663111615263685,-1.558517631531526,-5.928565027752606,0,-4.194885363673473,0.1,A18
16.5,0.38763198866638504,-1.558517631531526,-5.928565027752606,0,-4.194885363673473,0.1,A18
17.0,-0.8119755103432162,-1.558517631531526,-5.928565027752606,0,-4.194885363673473,0.1,A18
17.01,0.6407125770163224,-8.786529966488072,4.568441172074454,1,2.943964875662889,0.1,A14
17.5,0.28319969548027374,-8.786529966488072,4.568441172074454,1,2.943964875662889,0.1,A14
18.0,-1.0,-8.786529966488072,4.568441172074454,1,2.943964875662889,0.1,A14
18.01,-0.4611395102139155,-9.466520963737997,-3.7508375408814354,0,-0.4147924024519618,0.1,A19
18.5,0.6483452844638018,-9.466520963737997,-3.7508375408814354,0,-0.4147924024519618,0.1,A19
19.0,-0.28140758848080005,-9.466520963737997,-3.7508375408814354,0,-0.4147924024519618,0.1,A19
19.01,-0.09407989377140358,-1.8568959663318978,5.101836192932609,0,3.445159359386265,0.1,A20
19.5,-0.8666118831496168,-1.8568959663318978,5.101836192932609,0,3.445159359386265,0.1,A20
20.0,-0.47210142649552056,-1.8568959663318978,5.101836192932609,0,3.445159359386265,0.1,A20
