time,ia,ib,ic,Tlevel,PClimit,action
0,7.762460008199545,15.037994876015155,15.141713821163075,0.8627177800175418,3,A12
1,17.90032386572501,13.206096202198868,13.204070760745225,1.0,5,A12
2,2.3980619601414843,10.435923530173582,10.671957858693006,1.0,1,A12
3,15.1981997098355,18.206370833548544,18.513466323461778,1.0,1,A12
4,6.966475367103343,14.177772871033463,14.297481357305616,1.0,1,A12
5,9.145185016931853,12.134306916425562,12.624655465232404,0.9802794682442457,3,A12
6,19.033260769632033,16.217502150115404,16.406404614358312,1.0,5,A12
7,19.264471752757036,13.168329645313078,13.446338493926316,1.0,1,A12
8,9.2328564766381,5.32586432928243,5.507346656104685,1.0,4,A12
9,16.420944882298542,5.714034152297957,5.66937697921566,1.0,4,A12
10,18.048739878887233,12.556440924017389,12.0193802381812,1.0,4,A12
11,14.175167142119845,6.081739301711995,6.043818840076463,1.0,3,A12
12,11.317984754861431,4.525105563827263,4.632893114205638,1.0,4,A12
13,7.136795243289833,14.752262871858818,14.868845734643717,0.5355710907020994,1,A12
14,1.4279588291732503,4.83212487573596,5.057301946769632,1.0,3,A12
15,12.562218848472263,6.5446138201736765,6.614934424006386,1.0,4,A12
16,18.644139959861416,8.506403889740401,8.483727698751633,1.0,3,A12
17,16.209381105051442,6.031678414863039,5.864570290515676,1.0,4,A12
18,16.217299732164527,19.690777586258253,19.774830380826476,0.9671351586973678,3,A12
19,10.452301511184551,8.397052855712747,8.407416795622964,1.0,1,A12
20,13.652950904803948,15.388512105558092,2.1479216867363515,0.4836868608875,5,A15
21,1.6768199179075904,15.264302632674047,12.197912141447372,0.8742950563281756,3,A15
22,19.853037448683843,18.025833827425174,8.475928183665008,0.7392256251786045,4,A15
23,10.824924824451362,16.087238816059443,16.0689779010761,1.0,1,A12
24,0.9297909279045613,14.03333878346097,14.112673205081673,1.0,5,A12
25,19.016298896676737,7.330575980028076,7.31284133464642,1.0,3,A12
26,20.0,1.1468883074451202,12.222541163283251,0.018774531544915374,1,A15
27,12.047871754816072,14.056274535684901,15.527325702049035,0.12872571832869684,3,A15
28,6.398511606342845,18.65579936826248,10.97369410589356,0.5776596684052892,3,A15
29,7.560670301620787,7.251776095814069,18.514633887792822,0.7010657492505944,3,A8
30,0.5426201948774456,6.671821535285467,12.647115694109887,0.0,3,A15
