time,ia,ib,ic,Tlevel,PClimit,action
0,5.098233133300032,18.146932130248622,3.4415406759002454,0.6650873856836313,1,A15
1,13.783844889721138,4.822133127609538,1.3948527049007153,0.981099669363564,2,A15
2,7.554065955244129,5.6054425488759385,19.821713542957937,0.22288831551385913,2,A15
3,8.475628313046501,19.803092539093882,14.245658821847535,0.36733033898102396,5,A15
4,6.5007484732867615,1.6474605762508854,0.0370848870874152,0.9212561072846746,2,A15
5,9.876919402876783,1.4810334654966106,8.834060938471605,0.17798418804729876,5,A15
6,5.946349072754451,13.558781440416254,7.531409817573582,0.5384966500178634,4,A15
7,0.319363512489117,20.0,11.671547269401936,0.0,4,A15
8,4.174007775451907,12.28953063867063,15.353713154496244,0.3184210490676973,4,A15
9,15.058448940982911,19.31237074042875,14.122300393327105,0.0013981762094934513,3,A15
10,4.001208416889748,19.888894593911786,16.013920225708233,0.6447801881684184,3,A15
11,10.517282955497409,16.954356228588104,0.9468244424357963,0.8898838466310208,4,A15
12,18.712821769038275,15.819159500737541,19.45717811173932,0.25309549915867413,4,A15
13,3.2719227492228597,19.80678457097676,14.575965935545307,0.7794210299164119,5,A15
14,14.969109507990801,12.302064716477473,0.20458590525906928,0.8235966795006492,2,A15
15,9.372127878377585,8.771953307726024,10.761710464032507,0.4001035732356415,2,A15
16,10.493081811714585,1.4226362180522318,19.689737069965613,0.0705936530957787,3,A15
17,1.2596184906128949,8.957313233100077,14.700277591741386,0.3081300377574683,1,A15
18,9.937536122450432,3.153141328573077,4.091722926355493,0.10383293911906377,4,A15
19,3.0801455961988045,6.52426417441651,15.45412966937165,0.3172257346379219,3,A15
20,12.789241069060814,13.356574085785274,13.750863159670239,0.9528537820124567,5,A3
21,14.405852735524283,15.060132365677077,15.533729903786401,1.0,1,A3
22,9.664965343608115,8.782145714391362,7.9314417755733,1.0,4,A3
23,8.136991366382826,7.4562212152319844,6.826115165728519,1.0,1,A3
24,5.516496734139996,6.0865529025457015,6.775386494660993,1.0,5,A3
25,8.379271559138946,8.838963526949362,8.986132633129799,0.46302354154561864,2,A3
26,15.483653346521018,15.9180198248305,16.001529550081393,0.43980800543657617,4,A3
27,17.120090212522364,16.220710750777993,15.671376148794396,1.0,1,A3
28,4.396824276487229,4.370164488228381,1.7105976776631882,1.0,4,A8
29,12.59547441853568,12.789509980732888,18.72263817326957,0.9758128489689128,5,A8
30,12.214212153215051,12.211273582231685,4.766244618824247,0.800123166309858,5,A8
