time,ia,ib,ic,Tlevel,PClimit,action
0,12.445142706924514,13.158226052555388,13.799203060006692,1.0,5,A3
1,15.110656017892321,15.87040868990201,16.78324243178734,1.0,1,A3
2,11.199781940086867,11.80929176922336,12.209966744725705,0.8493846746884886,5,A3
3,13.614697182551692,12.87559946811959,12.616802804788385,0.9256929313823442,4,A3
4,7.619385351709966,8.591406353814016,9.380278570663851,0.9790458485494913,5,A3
5,15.345712590466016,16.041891934984125,17.031111511373567,1.0,1,A3
6,12.810451761649848,13.571751499241131,14.166795168558927,0.8615861174859372,3,A3
7,15.801009552836103,15.26438787484471,14.32140477747284,1.0,5,A3
8,16.58495377514055,17.095213308059712,17.84915233057027,1.0,5,A3
9,15.947196741830895,14.956618743876387,13.95890649822314,1.0,4,A3
10,2.644461092129018,1.6878578695508883,0.9633896680021214,0.9647195708580362,3,A3
11,2.7109838889522764,1.9847374571286336,1.5735409102692863,0.9248484514877616,1,A3
12,11.594614251853294,11.944761442077446,12.632146940282746,0.9275532141724128,2,A3
13,16.9340526483889,17.915048470151206,18.197768376656622,1.0,3,A3
14,2.8973274288859736,2.5041930916377724,1.644809765981461,1.0,5,A3
15,6.336518396331061,7.065286883178083,7.651455889777705,1.0,2,A3
16,8.035537687528091,7.633347153959267,7.120008888819329,0.6558403988640532,3,A3
17,16.944895722040503,16.278214280976126,15.838157383424349,1.0,1,A3
18,12.294904072000595,13.074108304274834,13.682897871203332,0.9464208850135447,1,A3
19,3.9857196223921427,4.812989704220522,4.990044490477297,0.9295588165578678,4,A3
20,19.062693176363958,18.726980250104205,18.01260006763108,0.8799757611458007,3,A3
21,15.141529857490438,15.631083683741737,16.3135323265804,0.9622025254913062,5,A3
22,6.366943000683533,7.334552842094216,7.367933833006202,1.0,5,A3
23,15.475174028122936,16.284834180079013,16.647295145475834,1.0,4,A3
24,10.139733446259921,10.171510782546257,16.22651475452662,1.0,4,A8
25,8.801062864578837,8.968124293940802,8.81434591202164,1.0,5,A1
26,17.267250685784983,17.008139463776928,17.390849028196588,1.0,5,A1
27,3.8572842577784927,10.578475295296366,10.422559057187952,1.0,4,A11
28,6.74221124992592,9.170856467913431,9.331313609672547,0.8715723252467423,4,A11
29,18.856861576809482,13.594758904898486,13.628841548476371,1.0,2,A11
30,3.748855235585331,3.610909795379653,8.023525600305188,1.0,2,A8
